revision_id,product_sk,mrp,selling_price,effective_from,effective_to
501439,1411,126.83,113.24,2023-11-29,2023-12-29
501440,1411,138.81,123.94,2023-12-30,2024-02-27
501441,1411,159.47,142.38,2024-02-28,2024-05-24
501442,1411,159.16,142.11,2024-05-25,9999-12-31
501443,1412,613.7,547.95,2022-01-01,2024-05-16
501444,1412,644.59,575.53,2024-05-17,9999-12-31
501445,1413,156.74,139.95,2022-01-01,2024-03-07
501446,1413,156.93,140.12,2024-03-08,2024-03-30
501447,1413,154.38,137.84,2024-03-31,2024-05-08
501448,1413,153.34,136.91,2024-05-09,2024-06-28
501449,1413,155.93,139.22,2024-06-29,9999-12-31
501450,1414,247.46,220.95,2022-01-01,2024-07-19
501451,1414,239.84,214.14,2024-07-20,2024-08-10
501452,1414,254.82,227.52,2024-08-11,9999-12-31
501453,1415,53.7,47.95,2022-01-01,2023-10-12
501454,1415,57.64,51.46,2023-10-13,9999-12-31
501455,1416,54.82,48.95,2022-01-01,2024-11-01
501456,1416,54.63,48.78,2024-11-02,9999-12-31
501457,1417,343.78,306.95,2022-01-01,2024-01-15
501458,1417,355.12,317.07,2024-01-16,2024-02-02
501459,1417,389.56,347.82,2024-02-03,2024-06-30
501460,1417,420.41,375.37,2024-07-01,9999-12-31
501461,1418,110.82,98.95,2022-01-01,2023-02-22
501462,1418,120.52,107.61,2023-02-23,2023-07-24
501463,1418,122.11,109.03,2023-07-25,2024-01-19
501464,1418,134.52,120.11,2024-01-20,2024-05-01
501465,1418,134.57,120.15,2024-05-02,9999-12-31
501466,1419,856.74,764.95,2022-01-01,2023-08-11
501467,1419,826.1,737.59,2023-08-12,2024-07-29
501468,1419,863.32,770.82,2024-07-30,9999-12-31
501469,1420,642.82,573.95,2022-01-01,2023-11-03
501470,1420,687.71,614.03,2023-11-04,2024-08-28
501471,1420,684.17,610.87,2024-08-29,9999-12-31
501472,1421,53.7,47.95,2022-01-01,2024-05-10
501473,1421,48.63,43.42,2024-05-11,9999-12-31
501474,1422,54.82,48.95,2022-01-01,2023-09-04
501475,1422,61.2,54.64,2023-09-05,2023-10-13
501476,1422,66.32,59.21,2023-10-14,9999-12-31
501477,1423,120.9,107.95,2022-01-01,2023-07-27
501478,1423,128.37,114.62,2023-07-28,2023-10-24
501479,1423,133.88,119.54,2023-10-25,2024-04-17
501480,1423,137.0,122.32,2024-04-18,2024-07-30
501481,1423,145.58,129.98,2024-07-31,9999-12-31
501482,1424,397.54,354.95,2022-01-01,2024-02-28
501483,1424,409.65,365.76,2024-02-29,2024-08-11
501484,1424,447.32,399.39,2024-08-12,2024-09-14
501485,1424,465.52,415.64,2024-09-15,9999-12-31
501486,1425,227.3,202.95,2022-01-01,2023-11-12
501487,1425,238.44,212.89,2023-11-13,2024-05-24
501488,1425,258.87,231.13,2024-05-25,2024-05-30
501489,1425,280.11,250.1,2024-05-31,2024-09-13
501490,1425,254.67,227.38,2024-09-14,9999-12-31
501491,1426,210.5,187.95,2022-01-01,2023-10-04
501492,1426,213.43,190.56,2023-10-05,2023-10-23
501493,1426,228.23,203.78,2023-10-24,2023-10-26
501494,1426,253.48,226.32,2023-10-27,2024-10-16
501495,1426,263.11,234.92,2024-10-17,9999-12-31
501496,1427,286.66,255.95,2022-01-01,2023-06-20
501497,1427,294.64,263.07,2023-06-21,2024-06-26
501498,1427,286.96,256.21,2024-06-27,2024-09-25
501499,1427,286.66,255.95,2024-09-26,9999-12-31
501500,1428,340.42,303.95,2022-01-01,2023-12-03
501501,1428,329.24,293.96,2023-12-04,2024-05-17
501502,1428,350.99,313.38,2024-05-18,2024-06-24
501503,1428,335.68,299.71,2024-06-25,2024-11-03
501504,1428,356.37,318.19,2024-11-04,9999-12-31
501505,1429,154.5,137.95,2022-01-01,2024-03-09
501506,1429,163.23,145.74,2024-03-10,2024-09-09
501507,1429,174.33,155.65,2024-09-10,2024-10-22
501508,1429,177.68,158.64,2024-10-23,9999-12-31
501509,1430,77.22,68.95,2022-01-01,2023-12-19
501510,1430,81.57,72.83,2023-12-20,2024-01-26
501511,1430,84.32,75.29,2024-01-27,2024-02-24
501512,1430,88.04,78.61,2024-02-25,2024-05-25
501513,1430,91.94,82.09,2024-05-26,9999-12-31
501514,1431,316.9,282.95,2022-01-01,2023-09-27
501515,1431,298.61,266.62,2023-09-28,2024-03-10
501516,1431,287.58,256.77,2024-03-11,2024-09-12
501517,1431,269.64,240.75,2024-09-13,9999-12-31
501518,1432,53.7,47.95,2022-01-01,2024-10-06
501519,1432,56.99,50.88,2024-10-07,2024-10-15
501520,1432,63.65,56.83,2024-10-16,2024-11-03
501521,1432,67.68,60.43,2024-11-04,9999-12-31
501522,1433,12.26,10.95,2022-01-01,2023-08-06
501523,1433,12.63,11.28,2023-08-07,9999-12-31
501524,1434,1105.38,986.95,2022-01-01,2023-01-23
501525,1434,1161.76,1037.29,2023-01-24,2023-10-23
501526,1434,1205.8,1076.61,2023-10-24,2024-02-22
501527,1434,1345.49,1201.33,2024-02-23,2024-10-19
501528,1434,1493.79,1333.74,2024-10-20,9999-12-31
501529,1435,447.94,399.95,2022-01-01,2023-06-07
501530,1435,451.19,402.85,2023-06-08,2024-07-14
501531,1435,511.83,456.99,2024-07-15,2024-08-29
501532,1435,459.86,410.59,2024-08-30,9999-12-31
501533,1436,587.94,524.95,2022-01-01,2023-12-19
501534,1436,608.87,543.63,2023-12-20,2024-06-10
501535,1436,637.82,569.48,2024-06-11,9999-12-31
501536,1437,117.54,104.95,2022-01-01,2024-06-15
501537,1437,126.9,113.3,2024-06-16,2024-09-07
501538,1437,152.69,136.33,2024-09-08,2024-10-20
501539,1437,163.48,145.96,2024-10-21,9999-12-31
501540,1438,195.94,174.95,2022-01-01,2023-08-30
501541,1438,198.45,177.19,2023-08-31,2024-05-09
501542,1438,200.55,179.06,2024-05-10,2024-08-09
501543,1438,194.47,173.63,2024-08-10,9999-12-31
501544,1439,145.54,129.95,2022-01-01,2023-03-08
501545,1439,149.21,133.22,2023-03-09,2023-06-22
501546,1439,153.73,137.26,2023-06-23,2024-04-18
501547,1439,169.42,151.27,2024-04-19,2024-09-29
501548,1439,171.84,153.43,2024-09-30,9999-12-31
501549,1440,52.58,46.95,2022-01-01,2023-10-29
501550,1440,59.19,52.85,2023-10-30,9999-12-31
501551,1441,463.62,413.95,2022-01-01,2023-06-03
501552,1441,488.97,436.58,2023-06-04,2023-07-07
501553,1441,502.71,448.85,2023-07-08,2024-02-04
501554,1441,538.12,480.46,2024-02-05,9999-12-31
501555,1442,902.66,805.95,2022-01-01,2024-09-28
501556,1442,943.01,841.97,2024-09-29,9999-12-31
501557,1443,311.3,277.95,2022-01-01,2024-07-26
501558,1443,353.33,315.47,2024-07-27,9999-12-31
501559,1444,29.06,25.95,2022-01-01,2023-06-14
501560,1444,30.56,27.29,2023-06-15,2023-10-19
501561,1444,33.0,29.46,2023-10-20,2024-07-14
501562,1444,35.2,31.43,2024-07-15,2024-10-09
501563,1444,38.21,34.12,2024-10-10,9999-12-31
501564,1445,35.78,31.95,2022-01-01,2023-06-15
501565,1445,39.49,35.26,2023-06-16,2023-06-17
501566,1445,41.16,36.75,2023-06-18,2024-01-24
501567,1445,45.26,40.41,2024-01-25,9999-12-31
501568,1446,45.86,40.95,2022-01-01,2024-04-18
501569,1446,48.14,42.98,2024-04-19,2024-08-01
501570,1446,53.64,47.89,2024-08-02,9999-12-31
501571,1447,536.42,478.95,2022-01-01,2024-05-20
501572,1447,547.94,489.23,2024-05-21,2024-09-21
501573,1447,586.79,523.92,2024-09-22,9999-12-31
501574,1448,63.78,56.95,2022-01-01,2023-07-13
501575,1448,70.34,62.8,2023-07-14,2023-12-06
501576,1448,76.96,68.71,2023-12-07,2023-12-25
501577,1448,88.54,79.05,2023-12-26,2024-10-08
501578,1448,94.63,84.49,2024-10-09,9999-12-31
501579,1449,216.1,192.95,2022-01-01,2023-07-14
501580,1449,224.41,200.37,2023-07-15,2023-09-12
501581,1449,244.26,218.09,2023-09-13,9999-12-31
501582,1450,146.66,130.95,2022-01-01,2023-04-25
501583,1450,149.72,133.68,2023-04-26,2023-12-14
501584,1450,162.7,145.27,2023-12-15,9999-12-31
501585,1451,270.98,241.95,2022-01-01,2023-03-31
501586,1451,272.42,243.23,2023-04-01,2024-06-20
501587,1451,302.62,270.2,2024-06-21,9999-12-31
501588,1452,1339.46,1195.95,2022-01-01,2024-01-08
501589,1452,1285.3,1147.59,2024-01-09,2024-01-20
501590,1452,1272.38,1136.05,2024-01-21,2024-02-29
501591,1452,1336.47,1193.28,2024-03-01,9999-12-31
501592,1453,842.18,751.95,2022-01-01,2023-06-20
501593,1453,869.44,776.29,2023-06-21,2023-12-04
501594,1453,964.15,860.85,2023-12-05,2023-12-25
501595,1453,1034.42,923.59,2023-12-26,2024-09-20
501596,1453,1097.84,980.21,2024-09-21,9999-12-31
501597,1454,63.78,56.95,2022-01-01,2024-05-25
501598,1454,65.69,58.65,2024-05-26,2024-07-14
501599,1454,67.83,60.56,2024-07-15,2024-08-10
501600,1454,69.9,62.41,2024-08-11,2024-08-16
501601,1454,76.63,68.42,2024-08-17,9999-12-31
501602,1455,24.58,21.95,2022-01-01,2023-05-17
501603,1455,23.68,21.14,2023-05-18,2023-06-11
501604,1455,24.07,21.49,2023-06-12,2024-04-19
501605,1455,23.76,21.21,2024-04-20,2024-11-13
501606,1455,24.52,21.89,2024-11-14,9999-12-31
501607,1456,31.3,27.95,2022-01-01,2023-04-09
501608,1456,32.12,28.68,2023-04-10,2023-04-21
501609,1456,32.2,28.75,2023-04-22,2023-11-24
501610,1456,33.12,29.57,2023-11-25,2024-05-23
501611,1456,33.78,30.16,2024-05-24,9999-12-31
501612,1457,328.1,292.95,2022-01-01,2024-08-22
501613,1457,370.33,330.65,2024-08-23,2024-10-22
501614,1457,380.13,339.4,2024-10-23,9999-12-31
501615,1458,294.5,262.95,2022-01-01,2024-04-09
501616,1458,293.52,262.07,2024-04-10,2024-07-24
501617,1458,330.69,295.26,2024-07-25,9999-12-31
501618,1459,365.06,325.95,2022-01-01,2023-11-09
501619,1459,411.34,367.27,2023-11-10,2024-01-16
501620,1459,467.16,417.11,2024-01-17,2024-01-25
501621,1459,526.94,470.48,2024-01-26,2024-02-04
501622,1459,504.06,450.05,2024-02-05,9999-12-31
501623,1460,313.54,279.95,2022-01-01,2024-02-14
501624,1460,317.39,283.38,2024-02-15,9999-12-31
501625,1461,356.1,317.95,2022-01-01,2024-06-28
501626,1461,400.81,357.87,2024-06-29,2024-08-01
501627,1461,446.24,398.43,2024-08-02,2024-11-06
501628,1461,478.7,427.41,2024-11-07,9999-12-31
501629,1462,246.34,219.95,2022-01-01,2024-04-29
501630,1462,263.83,235.56,2024-04-30,2024-09-28
501631,1462,270.82,241.8,2024-09-29,9999-12-31
501632,1463,118.66,105.95,2022-01-01,2023-11-10
501633,1463,136.15,121.56,2023-11-11,2024-05-05
501634,1463,143.8,128.39,2024-05-06,9999-12-31
501635,1464,203.78,181.95,2022-01-01,2023-05-03
501636,1464,219.08,195.61,2023-05-04,2024-06-17
501637,1464,216.56,193.36,2024-06-18,2024-10-08
501638,1464,244.57,218.37,2024-10-09,2024-11-10
501639,1464,259.43,231.63,2024-11-11,9999-12-31
501640,1465,547.62,488.95,2022-01-01,2023-10-30
501641,1465,583.79,521.24,2023-10-31,9999-12-31
501642,1466,270.98,241.95,2022-01-01,2023-04-10
501643,1466,276.48,246.86,2023-04-11,2023-06-25
501644,1466,320.08,285.79,2023-06-26,2024-01-07
501645,1466,334.06,298.27,2024-01-08,9999-12-31
501646,1467,67.14,59.95,2022-01-01,2023-07-20
501647,1467,64.4,57.5,2023-07-21,2024-01-05
501648,1467,61.33,54.76,2024-01-06,9999-12-31
501649,1468,361.7,322.95,2022-01-01,2023-08-04
501650,1468,381.71,340.81,2023-08-05,2024-05-08
501651,1468,383.79,342.67,2024-05-09,2024-07-03
501652,1468,423.16,377.82,2024-07-04,2024-10-21
501653,1468,399.68,356.86,2024-10-22,9999-12-31
501654,1469,169.06,150.95,2022-01-01,2023-08-10
501655,1469,167.98,149.98,2023-08-11,2023-09-10
501656,1469,182.92,163.32,2023-09-11,2024-11-01
501657,1469,193.12,172.43,2024-11-02,9999-12-31
501658,1470,162.34,144.95,2022-01-01,2023-10-27
501659,1470,162.5,145.09,2023-10-28,2024-04-15
501660,1470,165.68,147.93,2024-04-16,2024-07-02
501661,1470,186.64,166.64,2024-07-03,9999-12-31
501662,1471,76.1,67.95,2022-01-01,2024-04-14
501663,1471,78.0,69.64,2024-04-15,9999-12-31
501664,1472,247.46,220.95,2022-01-01,2024-11-01
501665,1472,266.62,238.05,2024-11-02,9999-12-31
501666,1473,63.78,56.95,2022-01-01,2023-01-09
501667,1473,65.27,58.28,2023-01-10,2023-04-18
501668,1473,66.72,59.57,2023-04-19,2024-11-11
501669,1473,67.14,59.95,2024-11-12,9999-12-31
501670,1474,1580.26,1410.95,2022-01-01,2023-04-26
501671,1474,1767.66,1578.27,2023-04-27,2023-05-07
501672,1474,1819.09,1624.19,2023-05-08,2023-06-18
501673,1474,1959.87,1749.88,2023-06-19,2024-05-06
501674,1474,1986.9,1774.02,2024-05-07,9999-12-31
501675,1475,349.38,311.95,2022-01-01,2023-10-04
501676,1475,370.54,330.84,2023-10-05,2024-03-23
501677,1475,381.34,340.48,2024-03-24,2024-03-24
501678,1475,399.24,356.46,2024-03-25,9999-12-31
501679,1476,254.18,226.95,2022-01-01,2023-09-08
501680,1476,259.44,231.64,2023-09-09,2024-01-10
501681,1476,264.62,236.27,2024-01-11,2024-10-31
501682,1476,255.75,228.35,2024-11-01,9999-12-31
501683,1477,89.54,79.95,2022-01-01,2024-05-19
501684,1477,94.64,84.5,2024-05-20,2024-09-04
501685,1477,105.31,94.03,2024-09-05,9999-12-31
501686,1478,529.7,472.95,2022-01-01,2023-10-01
501687,1478,522.86,466.84,2023-10-02,2024-09-21
501688,1478,602.0,537.5,2024-09-22,9999-12-31
501689,1479,435.62,388.95,2022-01-01,2024-02-16
501690,1479,489.79,437.31,2024-02-17,2024-03-08
501691,1479,511.36,456.57,2024-03-09,2024-04-02
501692,1479,552.36,493.18,2024-04-03,2024-05-01
501693,1479,543.87,485.6,2024-05-02,9999-12-31
501694,1480,806.34,719.95,2022-01-01,2023-09-06
501695,1480,876.14,782.27,2023-09-07,2024-03-08
501696,1480,945.57,844.26,2024-03-09,2024-05-25
501697,1480,1001.84,894.5,2024-05-26,9999-12-31
501698,1481,111.94,99.95,2022-01-01,2023-05-02
501699,1481,112.27,100.24,2023-05-03,2023-11-30
501700,1481,118.63,105.92,2023-12-01,2024-05-13
501701,1481,128.74,114.95,2024-05-14,2024-10-25
501702,1481,133.17,118.9,2024-10-26,9999-12-31
501703,1482,49.22,43.95,2022-01-01,2024-07-14
501704,1482,52.93,47.26,2024-07-15,2024-09-20
501705,1482,54.88,49.0,2024-09-21,9999-12-31
501706,1483,39.14,34.95,2022-01-01,2024-09-26
501707,1483,40.29,35.97,2024-09-27,2024-11-07
501708,1483,42.58,38.02,2024-11-08,9999-12-31
501709,1484,218.34,194.95,2022-01-01,2023-11-30
501710,1484,216.93,193.69,2023-12-01,2023-12-26
501711,1484,210.1,187.59,2023-12-27,2024-04-10
501712,1484,209.37,186.94,2024-04-11,2024-05-18
501713,1484,220.04,196.46,2024-05-19,9999-12-31
501714,1485,282.18,251.95,2022-01-01,2024-08-19
501715,1485,268.43,239.67,2024-08-20,9999-12-31
501716,1486,393.06,350.95,2022-01-01,2023-07-31
501717,1486,415.54,371.02,2023-08-01,9999-12-31
501718,1487,1210.66,1080.95,2022-01-01,2023-09-08
501719,1487,1275.51,1138.85,2023-09-09,2023-10-06
501720,1487,1293.02,1154.48,2023-10-07,2024-04-14
501721,1487,1398.3,1248.48,2024-04-15,9999-12-31
501722,1488,1308.1,1167.95,2022-01-01,2023-03-05
501723,1488,1376.08,1228.64,2023-03-06,2023-07-11
501724,1488,1452.0,1296.43,2023-07-12,2024-05-11
501725,1488,1514.31,1352.06,2024-05-12,9999-12-31
501726,1489,77.22,68.95,2022-01-01,2024-03-02
501727,1489,82.06,73.27,2024-03-03,9999-12-31
501728,1490,239.62,213.95,2022-01-01,2023-06-16
501729,1490,261.34,233.34,2023-06-17,2023-12-21
501730,1490,264.17,235.87,2023-12-22,2024-02-08
501731,1490,315.41,281.62,2024-02-09,2024-03-14
501732,1490,331.05,295.58,2024-03-15,9999-12-31
501733,1491,486.02,433.95,2022-01-01,2023-04-05
501734,1491,471.89,421.33,2023-04-06,2024-02-06
501735,1491,487.01,434.83,2024-02-07,2024-04-30
501736,1491,496.43,443.24,2024-05-01,9999-12-31
501737,1492,181.38,161.95,2022-01-01,2023-05-10
501738,1492,172.93,154.4,2023-05-11,2023-05-22
501739,1492,175.76,156.93,2023-05-23,2024-01-02
501740,1492,201.35,179.78,2024-01-03,2024-01-17
501741,1492,210.52,187.96,2024-01-18,9999-12-31
501742,1493,315.78,281.95,2022-01-01,2023-07-08
501743,1493,348.32,311.0,2023-07-09,2023-09-29
501744,1493,384.25,343.08,2023-09-30,2023-12-24
501745,1493,417.97,373.19,2023-12-25,2024-03-06
501746,1493,426.81,381.08,2024-03-07,9999-12-31
501747,1494,1127.78,1006.95,2022-01-01,2024-03-01
501748,1494,1163.76,1039.07,2024-03-02,2024-05-13
501749,1494,1157.74,1033.7,2024-05-14,9999-12-31
501750,1495,117.54,104.95,2022-01-01,2024-11-01
501751,1495,122.6,109.46,2024-11-02,9999-12-31
501752,1496,30.18,26.95,2022-01-01,2024-02-18
501753,1496,30.58,27.3,2024-02-19,2024-08-13
501754,1496,35.9,32.05,2024-08-14,9999-12-31
501755,1497,453.54,404.95,2022-01-01,2023-07-30
501756,1497,475.72,424.75,2023-07-31,2024-08-12
501757,1497,480.1,428.66,2024-08-13,9999-12-31
501758,1498,137.7,122.95,2022-01-01,2023-05-26
501759,1498,122.74,109.59,2023-05-27,9999-12-31
501760,1499,323.62,288.95,2022-01-01,2023-12-22
501761,1499,388.58,346.95,2023-12-23,2024-03-08
501762,1499,386.49,345.08,2024-03-09,2024-04-17
501763,1499,395.45,353.08,2024-04-18,2024-06-20
501764,1499,404.48,361.14,2024-06-21,9999-12-31
501765,1500,71.62,63.95,2022-01-01,2023-05-02
501766,1500,79.2,70.71,2023-05-03,9999-12-31
501767,1501,359.46,320.95,2022-01-01,2023-09-04
501768,1501,383.7,342.59,2023-09-05,2024-02-19
501769,1501,407.95,364.24,2024-02-20,2024-04-11
501770,1501,405.29,361.87,2024-04-12,2024-10-18
501771,1501,410.54,366.55,2024-10-19,9999-12-31
501772,1502,200.42,178.95,2022-01-01,2023-06-21
501773,1502,201.91,180.28,2023-06-22,2024-01-29
501774,1502,205.98,183.91,2024-01-30,2024-07-14
501775,1502,220.48,196.86,2024-07-15,9999-12-31
501776,1503,176.9,157.95,2022-01-01,2023-11-17
501777,1503,185.62,165.73,2023-11-18,2024-01-27
501778,1503,179.52,160.29,2024-01-28,2024-10-29
501779,1503,198.79,177.49,2024-10-30,9999-12-31
501780,1504,222.82,198.95,2022-01-01,2023-07-22
501781,1504,233.0,208.04,2023-07-23,2023-10-26
501782,1504,245.74,219.41,2023-10-27,2024-04-04
501783,1504,274.56,245.14,2024-04-05,2024-06-15
501784,1504,282.81,252.51,2024-06-16,9999-12-31
501785,1505,438.98,391.95,2022-01-01,2023-05-09
501786,1505,472.81,422.15,2023-05-10,2023-07-22
501787,1505,479.01,427.69,2023-07-23,9999-12-31
501788,1506,276.58,246.95,2022-01-01,2024-02-26
501789,1506,297.88,265.96,2024-02-27,9999-12-31
501790,1507,400.9,357.95,2022-01-01,2023-07-10
501791,1507,446.76,398.89,2023-07-11,9999-12-31
501792,1508,122.02,108.95,2022-01-01,2023-12-31
501793,1508,135.31,120.81,2024-01-01,2024-08-06
501794,1508,140.22,125.2,2024-08-07,9999-12-31
501795,1509,385.22,343.95,2022-01-01,2023-04-26
501796,1509,414.64,370.21,2023-04-27,9999-12-31
501797,1510,24.58,21.95,2022-01-01,2024-06-12
501798,1510,25.8,23.04,2024-06-13,2024-08-11
501799,1510,25.79,23.03,2024-08-12,2024-10-12
501800,1510,29.97,26.76,2024-10-13,9999-12-31
501801,1511,57.06,50.95,2022-01-01,2023-03-21
501802,1511,56.99,50.88,2023-03-22,2023-07-27
501803,1511,58.11,51.88,2023-07-28,2024-01-26
501804,1511,61.01,54.47,2024-01-27,9999-12-31
501805,1512,119.78,106.95,2022-01-01,2023-03-16
501806,1512,121.91,108.85,2023-03-17,2024-02-25
501807,1512,111.42,99.48,2024-02-26,2024-06-20
501808,1512,112.03,100.03,2024-06-21,2024-07-20
501809,1512,112.49,100.44,2024-07-21,9999-12-31
501810,1513,375.14,334.95,2022-01-01,2023-07-26
501811,1513,377.6,337.14,2023-07-27,2023-08-09
501812,1513,397.48,354.89,2023-08-10,2023-11-10
501813,1513,450.26,402.02,2023-11-11,9999-12-31
501814,1514,113.06,100.95,2022-01-01,2023-08-09
501815,1514,115.02,102.7,2023-08-10,9999-12-31
501816,1515,95.14,84.95,2022-01-01,2023-11-13
501817,1515,104.56,93.36,2023-11-14,2024-02-01
501818,1515,109.86,98.09,2024-02-02,2024-06-11
501819,1515,112.72,100.64,2024-06-12,2024-07-21
501820,1515,120.78,107.84,2024-07-22,9999-12-31
501821,1516,193.7,172.95,2022-01-01,2023-09-17
501822,1516,199.42,178.05,2023-09-18,2024-06-03
501823,1516,203.49,181.69,2024-06-04,2024-11-06
501824,1516,208.25,185.94,2024-11-07,9999-12-31
501825,1517,696.58,621.95,2022-01-01,2024-08-24
501826,1517,682.14,609.05,2024-08-25,2024-09-12
501827,1517,701.01,625.9,2024-09-13,2024-10-19
501828,1517,742.54,662.98,2024-10-20,9999-12-31
501829,1518,478.18,426.95,2022-01-01,2023-02-09
501830,1518,513.02,458.05,2023-02-10,2023-09-05
501831,1518,524.36,468.18,2023-09-06,2024-06-30
501832,1518,530.91,474.03,2024-07-01,9999-12-31
501833,1519,64.9,57.95,2022-01-01,2024-08-19
501834,1519,67.85,60.58,2024-08-20,9999-12-31
501835,1520,354.98,316.95,2022-01-01,2023-06-08
501836,1520,378.71,338.13,2023-06-09,9999-12-31
501837,1521,237.38,211.95,2022-01-01,2023-04-05
501838,1521,270.12,241.18,2023-04-06,2024-09-12
501839,1521,285.56,254.96,2024-09-13,2024-10-18
501840,1521,319.48,285.25,2024-10-19,9999-12-31
501841,1522,42.5,37.95,2022-01-01,2024-05-18
501842,1522,47.23,42.17,2024-05-19,2024-09-28
501843,1522,47.13,42.08,2024-09-29,9999-12-31
501844,1523,472.58,421.95,2022-01-01,2023-11-16
501845,1523,455.38,406.59,2023-11-17,2023-12-14
501846,1523,475.42,424.48,2023-12-15,2024-02-08
501847,1523,515.6,460.36,2024-02-09,2024-05-30
501848,1523,539.57,481.76,2024-05-31,9999-12-31
501849,1524,126.5,112.95,2022-01-01,2023-06-25
501850,1524,132.27,118.1,2023-06-26,2024-06-18
501851,1524,140.91,125.81,2024-06-19,9999-12-31
501852,1525,1295.78,1156.95,2022-01-01,2023-06-10
501853,1525,1455.48,1299.54,2023-06-11,2023-09-01
501854,1525,1586.37,1416.4,2023-09-02,2024-03-26
501855,1525,1713.8,1530.18,2024-03-27,9999-12-31
501856,1526,234.02,208.95,2022-01-01,2023-12-13
501857,1526,231.0,206.25,2023-12-14,2024-03-10
501858,1526,242.46,216.48,2024-03-11,2024-03-13
501859,1526,235.49,210.26,2024-03-14,9999-12-31
501860,1527,372.9,332.95,2022-01-01,2023-12-11
501861,1527,417.39,372.67,2023-12-12,9999-12-31
501862,1528,102.98,91.95,2022-01-01,2023-02-19
501863,1528,104.5,93.3,2023-02-20,2023-11-07
501864,1528,108.71,97.06,2023-11-08,2024-04-07
501865,1528,115.04,102.71,2024-04-08,9999-12-31
501866,1529,1249.86,1115.95,2022-01-01,2023-04-02
501867,1529,1242.76,1109.61,2023-04-03,2023-04-16
501868,1529,1311.89,1171.33,2023-04-17,9999-12-31
501869,1530,184.74,164.95,2022-01-01,2024-08-04
501870,1530,193.22,172.52,2024-08-05,2024-08-06
